"Title","WorkoutType","WorkoutDescription","PlannedDuration","PlannedDistanceInMeters","WorkoutDay","CoachComments","DistanceInMeters","PowerAverage","PowerMax","Energy","AthleteComments","TimeTotalInHours","VelocityAverage","VelocityMax","CadenceAverage","CadenceMax","HeartRateAverage","HeartRateMax","TorqueAverage","TorqueMax","IF","TSS","HRZone1Minutes","HRZone2Minutes","HRZone3Minutes","HRZone4Minutes","HRZone5Minutes","HRZone6Minutes","HRZone7Minutes","HRZone8Minutes","HRZone9Minutes","HRZone10Minutes","PWRZone1Minutes","PWRZone2Minutes","PWRZone3Minutes","PWRZone4Minutes","PWRZone5Minutes","PWRZone6Minutes","PWRZone7Minutes","PWRZone8Minutes","PWRZone9Minutes","PWRZone10Minutes","Rpe","Feeling"
"Pool Swim: Aerobic Endurance","Swim","Warm Up: 2 x (100 FS Breathe every 3 in Z2 + 5 sec rests), 1 x (100 Pull in Z2 + 100 Drill in Z2 + 5 secs rest), 2 x (100 FS Breathe every 5 in Z2 + 5 sec rests). Main Set: 2 x (400 FS in Z2 + 50 FS in Z4 + 5 sec rests), 2 x (200 Pull in Z2 + 100 FS in Z3 + 5 sec rests), 2 x (100 FS in Z2 + 50 FS in Z4 + 5 sec rests), 1 x (100 Pull in Z2 + 100 FS in Z4 + 5 secs rest). Warm Down: 1 x (200 Choice in Z2).","1.13722222222222","2800","2022-04-14","","2000","","","","","0.686494724485609","0.808080808080808","","25","","","","","","1.07632129211559","85.6","","","","","","","","","","","","","","","","","","","","","",""
"Base Phase 3: Strength and Conditioning #2","Strength","Please check the link below for full exercise instructions, progressions, alternatives and videos: https://www.myprocoach.net/wp-content/uploads/SC-Triathlon.pdf Whole Body Strength: 1. Squat: 3 x 16 (Exercise 1) 2. Squat Jump: 3 x 10 (Exercise 2) 3. Step Up: 3 x 10 (Exercise 7) 4. Push Up: 3 x 12 (Exercise 13) 5. Lat & Front Raise Combo: 3 x 7 (Exercise 11) 6. Dumbbell Pullover: 3 x 10 (Exercise 15) 7. Glute Bridge: 3 x 14 (Exercise 18) 8. Lying Hip Abduction: 3 x 12 (Exercise 20) 9. Side Plank: 3 reps (Exercise 23) Flexibility: 5-10 minutes Notes: 1. 3 x 12 = 3 sets of 12 repetitions with a rest between sets. 2. Rests are 30-50 secs. 3. When an exercise alternates right and left, the right PLUS left movement is 1 rep. 4. For unilateral exercises, perform reps on the right, then repeat on the left. Then move to next set. 5. Breathe out on exertion and maintain form throughout. 6. For flexibility see the link below or choose stretches that work well for you.","0.666666666666667","","2022-04-14","Base Phase: Here your strength workouts are designed to build a foundation that can be used for power development. The goal is to translate strength training into sport-specific activity. Resistance during the Base Phase: Progress the intensity during this phase by gradually adding resistance. Maintain correct form throughout. Sets should feel challenging but not 'all out'. Perform strength and conditioning once or twice each week. Avoid the ‘no pain, no gain’ thinking. Strength will compliment your training making you more powerful, less prone to injury and help you focus on range of movement required for all three disciplines. It should not inhibit your subsequent workouts.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic Endurance Ride","Bike","Ride mainly in Z2.","2.75","","2022-04-15","","83461.359375","156","293","1604.518","","2.84737300872803","8.14200019836426","","77","","138","157","","","0.730138829837641","146.7","4","161","5","0","0","","","","","","133","33","4","0","0","","","","","","",""
"Aerobic Endurance Ride","Bike","Ride mainly in Z2.","2","","2022-04-16","","63776.51953125","153","267","1130.956","","2.04897260665894","8.64599990844727","","74","","134","154","","","0.710882746659826","100.73","4","118","0","0","0","","","","","","110","12","1","0","0","","","","","","",""
"Easy Run Off The Bike","Run","Easy/steady run in Z2.","0.666666666666667","","2022-04-16","","7880.68994140625","","","","","0.778916418552399","2.80999994277954","","88","","147","160","","","0.747273932487287","47.88","22","22","2","0","0","","","","","","","","","","","","","","","","",""
"Rest Day","Day Off","","","","2022-04-17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Base Phase 3 Week 3","Other","","","","2022-04-18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Speed Workout Run","Run","Warm Up: 15 mins steady run in Z2. Main Set: 7 x (60 secs in Z5 + 30 sec recoveries in Z1), 3 mins recovery in Z1, 7 x (60 secs in Z5 + 30 sec recoveries in Z1). Warm Down: 10 mins jog in Z2.","0.816666666666667","","2022-04-18","","9340.0703125","","","","","0.816906690597534","3.17600011825562","","91","","159","185","","","0.843440888633266","64.03","11","14","3","13","7","","","","","","","","","","","","","","","","",""
"Pool Swim: Speed Endurance","Swim","Warm Up: 1 x (100 FS in Z2 + 100 Drill in Z2 + 5 secs rest), 2 x (50 Pull in Z2 + 50 Pull in Z4 + 10 sec rests). Main Set: 3 x (200 FS in Z3 + 10 sec rests), 5 x (100 FS in Z4 + 10 sec rests), 8 x (50 FS in Z5 + 15 sec rests). Warm Down: 2 x (50 FS in Z2 + 50 Back in Z2 + 5 sec rests), 1 x (100 Choice in Z2).","0.897222222222222","2200","2022-04-18","","2200","","","","","0.751350557539198","0.809121000367782","","25","","","","","","1.08175573921149","95.11","","","","","","","","","","","","","","","","","","","","","",""
"Threshold Efforts Bike","Bike","Warm Up: 5 mins in Z2, 5 x (50 secs in Z2 + 10 secs in Z4). Main Set: 20 x (40 secs in upper Z3 + 20 secs in upper Z4), 2 mins recovery in Z1-2, 20 x (50 secs in upper Z3 + 10 secs in Z5). Warm Down: 5 mins easy in Z2.","0.95","","2022-04-19","","31912.58984375","174","266","617.472","","0.980997264385223","9.03600025177002","","75","","147","160","","","0.83750782514217","66.21","1","22","36","0","0","","","","","","18","21","9","6","3","","","","","","",""
"Base Phase 3: Strength and Conditioning #1","Strength","Please check the link below for full exercise instructions, progressions, alternatives and videos: https://www.myprocoach.net/wp-content/uploads/SC-Triathlon.pdf Whole Body Strength: 1. Squat: 3 x 16 (Exercise 1) 2. Alternate Lunge: 3 x 10 (Exercise 5) 3. Squat Jump: 3 x 10 (Exercise 2) 4. Bench Press: 3 x 10 (Exercise 14) 5. Tricep Kickback: 3 x 10 (Exercise 16) 6. Bent Over Row: 3 x 10 (Exercise 12) 7. Spider Climber: 3 x 8 (Exercise 25) 8. Bicycle Crunch: 3 x 10 (Exercise 26) 9. Plank: 3 reps (Exercise 21) Flexibility: 5-10 minutes Notes: 1. 3 x 12 = 3 sets of 12 repetitions with a rest between sets. 2. Rests are 30-50 secs. 3. When an exercise alternates right and left, the right PLUS left movement is 1 rep. 4. For unilateral exercises, perform reps on the right, then repeat on the left. Then move to next set. 5. Breathe out on exertion and maintain form throughout. 6. For flexibility see the link below or choose stretches that work well for you.","0.666666666666667","","2022-04-19","Base Phase: Here your strength workouts are designed to build a foundation that can be used for power development. The goal is to translate strength training into sport-specific activity. Resistance during the Base Phase: Progress the intensity during this phase by gradually adding resistance. Maintain correct form throughout. Sets should feel challenging but not 'all out'. Perform strength and conditioning once or twice each week. Avoid the ‘no pain, no gain’ thinking. Strength will compliment your training making you more powerful, less prone to injury and help you focus on range of movement required for all three disciplines. It should not inhibit your subsequent workouts.","0","","","","","0.681620299816132","0","","","","103","134","","","0.57546090151056","24.77","12","0","0","0","0","","","","","","","","","","","","","","","","",""
"Aerobic Endurance Run","Run","A nice steady run, mainly in Z1-Z2.","1.33333333333333","","2022-04-20","","13542.150390625","","","","","1.33361268043518","2.82100009918213","","88","","148","159","","","0.696102691541907","72.1","19","59","2","0","0","","","","","","","","","","","","","","","","",""
"Pool Swim: Recovery","Swim","Warm Up: 1 x (100 FS in Z2 + 100 Drill in Z2 + 5 secs rest), 2 x (50 Breast in Z2 + 50 Back in Z2 + 5 sec rests). Main Set: 1 x (100 FS in Z2 + 100 Pull in Z2 + 15 secs rest), 1 x (200 FS in Z2 + 300 Pull in Z2 + 15 secs rest), 1 x (300 FS in Z2 + 200 Pull in Z2 + 15 secs rest), 1 x (100 FS in Z2 + 100 Pull in Z2 + 15 secs rest). Warm Down: 1 x (200 Choice in Z2).","0.831944444444444","2000","2022-04-20","Phil’s Training Tip: Be patient, physiological improvements only happen in a ""drip drip"" way like coffee pouring through a filter. There are no shortcuts.","2000","","","","","0.716966112984551","0.773694390715667","","24","","","","","","1.0305771437552","78.48","","","","","","","","","","","","","","","","","","","","","",""
"Rest Day","Day Off","","","","2022-04-21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Pool Swim: Aerobic Endurance","Swim","Warm Up: 1 x (100 FS in Z2 + 100 Pull in Z2 + 5 secs rest), 2 x (100 FS in Z2 + 100 Drill in Z2 + 5 sec rests). Main Set: 1 x (400 Pull in Z2 + 10 secs rest), 4 x (100 FS in Z3 + 5 sec rests), 3 x (200 Pull in Z2 + 5 sec rests), 2 x (200 FS in Z3 + 5 sec rests). Warm Down: 2 x (50 Back in Z2 + 50 Breast in Z2) + 5 secs rest, 1 x (100 Pull in Z2 + 100 Choice in Z2).","1.14055555555556","2800","2022-04-22","","2800","","","","","1.00434111330244","0.772626931567329","","25","","","","","","1.02997321402389","109.74","","","","","","","","","","","","","","","","","","","","","",""
"Base Phase 3: Strength and Conditioning #2","Strength","Please check the link below for full exercise instructions, progressions, alternatives and videos: https://www.myprocoach.net/wp-content/uploads/SC-Triathlon.pdf Whole Body Strength: 1. Squat: 3 x 16 (Exercise 1) 2. Squat Jump: 3 x 10 (Exercise 2) 3. Step Up: 3 x 10 (Exercise 7) 4. Push Up: 3 x 12 (Exercise 13) 5. Lat & Front Raise Combo: 3 x 7 (Exercise 11) 6. Dumbbell Pullover: 3 x 10 (Exercise 15) 7. Glute Bridge: 3 x 14 (Exercise 18) 8. Lying Hip Abduction: 3 x 12 (Exercise 20) 9. Side Plank: 3 reps (Exercise 23) Flexibility: 5-10 minutes Notes: 1. 3 x 12 = 3 sets of 12 repetitions with a rest between sets. 2. Rests are 30-50 secs. 3. When an exercise alternates right and left, the right PLUS left movement is 1 rep. 4. For unilateral exercises, perform reps on the right, then repeat on the left. Then move to next set. 5. Breathe out on exertion and maintain form throughout. 6. For flexibility see the link below or choose stretches that work well for you.","0.666666666666667","","2022-04-22","Base Phase: Here your strength workouts are designed to build a foundation that can be used for power development. The goal is to translate strength training into sport-specific activity. Resistance during the Base Phase: Progress the intensity during this phase by gradually adding resistance. Maintain correct form throughout. Sets should feel challenging but not 'all out'. Perform strength and conditioning once or twice each week. Avoid the ‘no pain, no gain’ thinking. Strength will compliment your training making you more powerful, less prone to injury and help you focus on range of movement required for all three disciplines. It should not inhibit your subsequent workouts.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic Endurance Ride","Bike","Ride mainly in Z2.","2.75","","2022-04-23","","87871.40625","155","271","1543.416","","2.75573134422302","8.85700035095215","","73","","135","149","","","0.7088424602878","138.1","0","165","0","0","0","","","","","","148","17","1","0","0","","","","","","",""
"Aerobic Endurance Ride","Bike","Ride mainly in Z2.","2","","2022-04-24","","64380.55859375","156","261","1133.154","","2.00638890266418","8.91300010681152","","74","","142","156","","","0.714570182187926","101.9","0","120","0","0","0","","","","","","105","15","0","0","0","","","","","","",""
"Easy Run Off The Bike","Run","Easy/steady run in Z2.","0.666666666666667","","2022-04-24","Phil’s Training Tip: Be patient, physiological improvements only happen in a ""drip drip"" way like coffee pouring through a filter. There are no shortcuts.","7396.240234375","","","","","0.666974127292633","3.07999992370605","","90","","163","176","","","0.814381453594288","48.51","3","4","11","23","0","","","","","","","","","","","","","","","","",""
"Base Phase 3 Week 4. Active Recovery","Other","","","","2022-04-25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Pool Swim: Recovery","Swim","Warm Up: 1 x (100 FS in Z2 + 100 Drill in Z2 + 5 secs rest), 2 x (50 Breast in Z2 + 50 Back in Z2 + 5 sec rests). Main Set: 1 x (100 FS in Z2 + 200 Pull in Z2 + 15 secs rest), 1 x (200 FS in Z2 + 300 Pull in Z2 + 15 secs rest), 1 x (300 FS in Z2 + 200 Pull in Z2 + 15 secs rest), 1 x (200 FS in Z2 + 100 Pull in Z2 + 15 secs rest). Warm Down: 1 x (200 Choice in Z2).","0.913055555555556","2200","2022-04-25","","2200","","","","","0.779206670125326","0.782083185211518","","24","","","","","","1.04308370158979","88.43","","","","","","","","","","","","","","","","","","","","","",""
"Speed Workout Bike","Bike","Warm Up: 15 mins in Z2. Main Set: 9 mins in low Z4 + 60 sec recoveries in Z1, 7 mins in low Z4 + 60 sec recoveries in Z1, 5 mins in low Z4. Warm Down: 5 mins in Z2.","0.716666666666667","","2022-04-26","","24164.16015625","171","281","442.769","","0.719166696071625","9.33300018310547","","76","","141","161","","","0.81677961879472","47.52","3","26","15","0","0","","","","","","21","2","14","2","0","","","","","","",""
"Base Phase 3: Strength and Conditioning #1","Strength","Please check the link below for full exercise instructions, progressions, alternatives and videos: https://www.myprocoach.net/wp-content/uploads/SC-Triathlon.pdf Whole Body Strength: 1. Squat: 3 x 16 (Exercise 1) 2. Alternate Lunge: 3 x 10 (Exercise 5) 3. Squat Jump: 3 x 10 (Exercise 2) 4. Bench Press: 3 x 10 (Exercise 14) 5. Tricep Kickback: 3 x 10 (Exercise 16) 6. Bent Over Row: 3 x 10 (Exercise 12) 7. Spider Climber: 3 x 8 (Exercise 25) 8. Bicycle Crunch: 3 x 10 (Exercise 26) 9. Plank: 3 reps (Exercise 21) Flexibility: 5-10 minutes Notes: 1. 3 x 12 = 3 sets of 12 repetitions with a rest between sets. 2. Rests are 30-50 secs. 3. When an exercise alternates right and left, the right PLUS left movement is 1 rep. 4. For unilateral exercises, perform reps on the right, then repeat on the left. Then move to next set. 5. Breathe out on exertion and maintain form throughout. 6. For flexibility see the link below or choose stretches that work well for you.","0.666666666666667","","2022-04-26","Base Phase: Here your strength workouts are designed to build a foundation that can be used for power development. The goal is to translate strength training into sport-specific activity. Resistance during the Base Phase: Progress the intensity during this phase by gradually adding resistance. Maintain correct form throughout. Sets should feel challenging but not 'all out'. Perform strength and conditioning once or twice each week. Avoid the ‘no pain, no gain’ thinking. Strength will compliment your training making you more powerful, less prone to injury and help you focus on range of movement required for all three disciplines. It should not inhibit your subsequent workouts.","0","","","","","0.609893321990967","0","","","","121","150","","","0.605636525336915","24.48","27","0","0","0","0","","","","","","","","","","","","","","","","",""
"Rest Day","Day Off","","","","2022-04-27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Base Phase 3: Strength and Conditioning #2","Strength","Please check the link below for full exercise instructions, progressions, alternatives and videos: https://www.myprocoach.net/wp-content/uploads/SC-Triathlon.pdf Whole Body Strength: 1. Squat: 3 x 16 (Exercise 1) 2. Squat Jump: 3 x 10 (Exercise 2) 3. Step Up: 3 x 10 (Exercise 7) 4. Push Up: 3 x 12 (Exercise 13) 5. Lat & Front Raise Combo: 3 x 7 (Exercise 11) 6. Dumbbell Pullover: 3 x 10 (Exercise 15) 7. Glute Bridge: 3 x 14 (Exercise 18) 8. Lying Hip Abduction: 3 x 12 (Exercise 20) 9. Side Plank: 3 reps (Exercise 23) Flexibility: 5-10 minutes Notes: 1. 3 x 12 = 3 sets of 12 repetitions with a rest between sets. 2. Rests are 30-50 secs. 3. When an exercise alternates right and left, the right PLUS left movement is 1 rep. 4. For unilateral exercises, perform reps on the right, then repeat on the left. Then move to next set. 5. Breathe out on exertion and maintain form throughout. 6. For flexibility see the link below or choose stretches that work well for you.","0.666666666666667","","2022-04-28","Base Phase: Here your strength workouts are designed to build a foundation that can be used for power development. The goal is to translate strength training into sport-specific activity. Resistance during the Base Phase: Progress the intensity during this phase by gradually adding resistance. Maintain correct form throughout. Sets should feel challenging but not 'all out'. Perform strength and conditioning once or twice each week. Avoid the ‘no pain, no gain’ thinking. Strength will compliment your training making you more powerful, less prone to injury and help you focus on range of movement required for all three disciplines. It should not inhibit your subsequent workouts.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
