"Title","WorkoutType","WorkoutDescription","PlannedDuration","PlannedDistanceInMeters","WorkoutDay","CoachComments","DistanceInMeters","PowerAverage","PowerMax","Energy","AthleteComments","TimeTotalInHours","VelocityAverage","VelocityMax","CadenceAverage","CadenceMax","HeartRateAverage","HeartRateMax","TorqueAverage","TorqueMax","IF","TSS","HRZone1Minutes","HRZone2Minutes","HRZone3Minutes","HRZone4Minutes","HRZone5Minutes","HRZone6Minutes","HRZone7Minutes","HRZone8Minutes","HRZone9Minutes","HRZone10Minutes","PWRZone1Minutes","PWRZone2Minutes","PWRZone3Minutes","PWRZone4Minutes","PWRZone5Minutes","PWRZone6Minutes","PWRZone7Minutes","PWRZone8Minutes","PWRZone9Minutes","PWRZone10Minutes","Rpe","Feeling"
"Base Phase 2: Strength and Conditioning #2","Strength","Please check the link below for full exercise instructions, progressions, alternatives and videos: https://www.myprocoach.net/wp-content/uploads/SC-Triathlon.pdf Whole Body Strength: 1. Squat: 3 x 16 (Exercise 1) 2. Squat Jump: 3 x 8 (Exercise 2) 3. Step Up: 3 x 9 (Exercise 7) 4. Push Up: 3 x 12 (Exercise 13) 5. Lat & Front Raise Combo: 3 x 7 (Exercise 11) 6. Dumbbell Pullover: 3 x 10 (Exercise 15) 7. Glute Bridge: 3 x 14 (Exercise 18) 8. Lying Hip Abduction: 3 x 12 (Exercise 20) 9. Reverse Crunch: 3 x 14 (Exercise 28) Flexibility: 5-10 minutes Notes: 1. 3 x 12 = 3 sets of 12 repetitions with a rest between sets. 2. Rests are 30-50 secs. 3. When an exercise alternates right and left, the right PLUS left movement is 1 rep. 4. For unilateral exercises, perform reps on the right, then repeat on the left. Then move to next set. 5. Breathe out on exertion and maintain form throughout. 6. For flexibility see the link below or choose stretches that work well for you.","0.666666666666667","","2022-03-11","Base Phase: Here your strength workouts are designed to build a foundation that can be used for power development. The goal is to translate strength training into sport-specific activity. Resistance during the Base Phase: Progress the intensity during this phase by gradually adding resistance. Maintain correct form throughout. Sets should feel challenging but not 'all out'. Perform strength and conditioning once or twice each week. Avoid the ‘no pain, no gain’ thinking. Strength will compliment your training making you more powerful, less prone to injury and help you focus on range of movement required for all three disciplines. It should not inhibit your subsequent workouts.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic Endurance Ride","Bike","Ride mainly in Z2.","2.5","","2022-03-12","","61377.7890625","175","326","1592.215","","2.52329993247986","6.75600004196167","","86","","143","155","","","0.762811902888546","145.22","0","92","59","0","0","","","","","","32","104","10","3","2","","","","","","",""
"Aerobic Endurance Ride","Bike","Ride mainly in Z2.","1.5","","2022-03-13","","39063.1796875","176","327","956.823","","1.50638890266418","7.20300006866455","","88","","138","148","","","0.760138051785403","86.52","0","82","8","0","0","","","","","","18","66","5","1","1","","","","","","",""
"Easy Run Off The Bike","Run","Easy/steady run in Z2.","0.666666666666667","","2022-03-13","","6662.1201171875","0","0","","","0.669722199440002","2.76300001144409","","0","","138","148","","","0.777085930871798","45.2","39","1","0","0","0","","","","","","","","","","","","","","","","",""
"Base Phase 2 Week 2","Other","","","","2022-03-14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Speed Workout Run","Run","Warm Up: 10 mins easy in Z2. 5 x (20 secs in Z4 + 40 sec recoveries in Z2). Main Set: 8 x (60 secs in Z5 + 2 min recoveries in Z1-2). Warm Down: 5 mins in Z2.","0.733333333333333","","2022-03-14","","8466.2998046875","0","0","","","0.735555529594421","3.19700002670288","","0","","159","179","","","0.913150705979652","68.16","4","5","31","3","1","","","","","","","","","","","","","","","","",""
"Pool Swim: Speed Endurance","Swim","Warm Up: 1 x (100 FS in Z2 + 100 Drill in Z2 + 5 secs rest), 2 x (50 Pull in Z2 + 50 Pull in Z4 + 10 sec rests). Main Set: 3 x (200 FS in Z3 + 10 sec rests), 5 x (100 FS in Z4 + 10 sec rests), 8 x (50 FS in Z5 + 15 sec rests). Warm Down: 2 x (50 FS in Z2 + 50 Back in Z2 + 5 sec rests), 1 x (100 Choice in Z2).","0.907222222222222","2200","2022-03-14","","1000","","","","","0.351771945953369","0.78740157480315","","22","","120","144","","","1.06603157049286","42.62","19","0","0","0","0","","","","","","","","","","","","","","","","",""
"Speed Workout Bike","Bike","Warm Up: 10 mins easy Z2, 5 x (20 secs in Z3 + 40 secs in Z2). Main Set: 8 x (2 mins in Z4 + 2 min recoveries in low Z2). Warm Down: 5 mins in Z2.","0.866666666666667","","2022-03-15","","27960.7890625","176","326","554.519","","0.87111109495163","8.91600036621094","","87","","130","149","","","0.799843631943848","55.11","3","45","4","0","0","","","","","","31","4","5","12","1","","","","","","",""
"Base Phase 2: Strength and Conditioning #1","Strength","Please check the link below for full exercise instructions, progressions, alternatives and videos: https://www.myprocoach.net/wp-content/uploads/SC-Triathlon.pdf Whole Body Strength: 1. Squat: 3 x 16 (Exercise 1) 2. Bulgarian Squat: 3 x 10 (Exercise 4) 3. Calf Raise: 3 x 12 (Exercise 8) 4. Bench Press: 3 x 10 (Exercise 14) 5. Tricep Dip: 3 x 10 (Exercise 17) 6. Bent Over Row: 3 x 10 (Exercise 12) 7. Spider Climber: 3 x 8 (Exercise 25) 8. Bicycle Crunch: 3 x 10 (Exercise 26) 9. Plank: 3 reps (Exercise 21) Flexibility: 5-10 minutes Notes: 1. 3 x 12 = 3 sets of 12 repetitions with a rest between sets. 2. Rests are 30-50 secs. 3. When an exercise alternates right and left, the right PLUS left movement is 1 rep. 4. For unilateral exercises, perform reps on the right, then repeat on the left. Then move to next set. 5. Breathe out on exertion and maintain form throughout. 6. For flexibility see the link below or choose stretches that work well for you.","0.666666666666667","","2022-03-15","Base Phase: Here your strength workouts are designed to build a foundation that can be used for power development. The goal is to translate strength training into sport-specific activity. Resistance during the Base Phase: Progress the intensity during this phase by gradually adding resistance. Maintain correct form throughout. Sets should feel challenging but not 'all out'. Perform strength and conditioning once or twice each week. Avoid the ‘no pain, no gain’ thinking. Strength will compliment your training making you more powerful, less prone to injury and help you focus on range of movement required for all three disciplines. It should not inhibit your subsequent workouts.","0","","","","","0.511631965637207","0","","","","114","142","","","0.605634720894288","20.44","17","0","0","0","0","","","","","","","","","","","","","","","","",""
"Pool Swim: Recovery","Swim","Warm Up: 1 x (100 FS in Z2 + 100 Drill in Z2 + 5 secs rest), 2 x (50 Breast in Z2 + 50 Back in Z2 + 5 sec rests). Main Set: 1 x (100 FS in Z2 + 100 Pull in Z2 + 15 secs rest), 1 x (200 FS in Z2 + 300 Pull in Z2 + 15 secs rest), 1 x (300 FS in Z2 + 200 Pull in Z2 + 15 secs rest), 1 x (100 FS in Z2 + 100 Pull in Z2 + 15 secs rest). Warm Down: 1 x (200 Choice in Z2).","0.844444444444444","2000","2022-03-16","","2000","","","","","0.717508613798353","0.772200772200772","","21","","128","167","","","1.04528361831037","81.95","35","0","2","0","0","","","","","","","","","","","","","","","","",""
"Rest Day","Day Off","","","","2022-03-17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic Endurance Run","Run","A nice steady run, mainly in Z1-Z2.","1.16666666666667","","2022-03-17","Phil’s Training Tip: Consistency is the golden ticket, rather than any single workout. Think in weeks and months, rather than day-to-day. Don't get too focused on good days or bad days or over-analysing your short term data. Think of each completed workout as another jelly bean in the jar. When the jar is full, you're in peak race shape.","12286.919921875","","","","","1.25053882598877","2.72900009155273","","86","","148","162","","","0.786217009874587","86.11","24","38","13","0","0","","","","","","","","","","","","","","","","",""
"Pool Swim: Aerobic Endurance","Swim","Warm Up: 1 x (100 FS in Z2 + 100 Pull in Z2 + 5 secs rest), 2 x (100 FS in Z2 + 100 Drill in Z2 + 5 sec rests). Main Set: 1 x (400 Pull in Z2 + 10 secs rest), 4 x (100 FS in Z3 + 5 sec rests), 2 x (200 Pull in Z2 + 5 sec rests), 2 x (200 FS in Z3 + 5 sec rests). Warm Down: 2 x (50 Back in Z2 + 50 Breast in Z2) + 5 secs rest, 1 x (100 Pull in Z2 + 100 Choice in Z2).","1.07305555555556","2600","2022-03-18","","2600","","","","","0.9622194480896","0.748416810592976","","21","","130","159","","","1.01328236706894","100.11","49","4","1","0","0","","","","","","","","","","","","","","","","",""
"Base Phase 2: Strength and Conditioning #2","Strength","Please check the link below for full exercise instructions, progressions, alternatives and videos: https://www.myprocoach.net/wp-content/uploads/SC-Triathlon.pdf Whole Body Strength: 1. Squat: 3 x 16 (Exercise 1) 2. Squat Jump: 3 x 8 (Exercise 2) 3. Step Up: 3 x 9 (Exercise 7) 4. Push Up: 3 x 12 (Exercise 13) 5. Lat & Front Raise Combo: 3 x 7 (Exercise 11) 6. Dumbbell Pullover: 3 x 10 (Exercise 15) 7. Glute Bridge: 3 x 14 (Exercise 18) 8. Lying Hip Abduction: 3 x 12 (Exercise 20) 9. Reverse Crunch: 3 x 14 (Exercise 28) Flexibility: 5-10 minutes Notes: 1. 3 x 12 = 3 sets of 12 repetitions with a rest between sets. 2. Rests are 30-50 secs. 3. When an exercise alternates right and left, the right PLUS left movement is 1 rep. 4. For unilateral exercises, perform reps on the right, then repeat on the left. Then move to next set. 5. Breathe out on exertion and maintain form throughout. 6. For flexibility see the link below or choose stretches that work well for you.","0.666666666666667","","2022-03-18","Base Phase: Here your strength workouts are designed to build a foundation that can be used for power development. The goal is to translate strength training into sport-specific activity. Resistance during the Base Phase: Progress the intensity during this phase by gradually adding resistance. Maintain correct form throughout. Sets should feel challenging but not 'all out'. Perform strength and conditioning once or twice each week. Avoid the ‘no pain, no gain’ thinking. Strength will compliment your training making you more powerful, less prone to injury and help you focus on range of movement required for all three disciplines. It should not inhibit your subsequent workouts.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic Endurance Ride","Bike","Ride mainly in Z2 today.","2.5","","2022-03-19","","72351.8125","176","287","1589.362","","2.50719618797302","8.01599979400635","","85","","140","152","","","0.758878110846395","144.06","1","113","36","0","0","","","","","","29","112","8","2","1","","","","","","",""
"Aerobic Endurance Ride","Bike","Ride mainly in Z2.","1.5","","2022-03-20","","47685.3203125","171","313","953.518","","1.54663193225861","8.56400012969971","","81","","132","144","","","0.759189705596257","86.41","3","89","0","0","0","","","","","","26","55","7","3","2","","","","","","",""
"Easy Run Off The Bike","Run","Easy/steady run in Z2.","0.666666666666667","","2022-03-20","","6667.9501953125","0","0","","","0.668888866901398","2.76900005340576","","0","","138","146","","","0.774469200163848","45.4","40","0","0","0","0","","","","","","","","","","","","","","","","",""
"Base Phase 2 Week 3","Other","","","","2022-03-21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Speed Workout Run","Run","Warm Up: 15 mins in Z2. Main Set: 6 x (2 mins in upper Z4 + 2 min recoveries in Z2). Warm Down: 5 mins in Z1-2.","0.733333333333333","","2022-03-21","","7860.33984375","0","0","","","0.735277771949768","2.96900010108948","","0","","146","164","","","0.846517652937036","58.66","21","10","13","0","0","","","","","","","","","","","","","","","","",""
"Pool Swim: Speed Endurance","Swim","Warm Up: 1 x (100 FS in Z2 + 100 Kick in Z2 + 5 secs rest), 1 x (100 Drill in Z2 + 100 Pull in Z2 + 5 secs rest). Main Set: 3 x (100 Pull in Z2 + 100 FS in Z3 + 5 sec rests), 3 x (100 Pull in Z2 + 100 FS in Z4 + 10 sec rests), 3 x (100 Pull in Z2 + 100 FS in Z5 + 15 sec rests). Warm Down: 2 x (50 FS in Z2 + 50 Choice in Z2).","0.977777777777778","2400","2022-03-21","","2000","","","","","0.613471669620938","0.900900900900901","","21","","124","151","","","1.22255034281114","112.1","34","0","0","0","0","","","","","","","","","","","","","","","","",""
"Speed Workout Bike","Bike","Warm Up: 10 mins easy Z2, 5 x (5 secs in Z5 + 55 secs in Z2). Main Set: 20 x (40 secs in Z2 + 20 secs in Z5), 2 mins recovery in low Z2, 15 x (40 secs in Z2 + 20 secs in Z5). Warm Down: 5 mins in Z2.","0.95","","2022-03-22","","30581.3203125","174","300","599.825","","0.954722225666046","8.89700031280518","","86","","130","140","","","0.777561229138992","57.18","2","55","0","0","0","","","","","","39","4","2","3","9","","","","","","",""
"Base Phase 2: Strength and Conditioning #1","Strength","Please check the link below for full exercise instructions, progressions, alternatives and videos: https://www.myprocoach.net/wp-content/uploads/SC-Triathlon.pdf Whole Body Strength: 1. Squat: 3 x 16 (Exercise 1) 2. Bulgarian Squat: 3 x 10 (Exercise 4) 3. Calf Raise: 3 x 12 (Exercise 8) 4. Bench Press: 3 x 10 (Exercise 14) 5. Tricep Dip: 3 x 10 (Exercise 17) 6. Bent Over Row: 3 x 10 (Exercise 12) 7. Spider Climber: 3 x 8 (Exercise 25) 8. Bicycle Crunch: 3 x 10 (Exercise 26) 9. Plank: 3 reps (Exercise 21) Flexibility: 5-10 minutes Notes: 1. 3 x 12 = 3 sets of 12 repetitions with a rest between sets. 2. Rests are 30-50 secs. 3. When an exercise alternates right and left, the right PLUS left movement is 1 rep. 4. For unilateral exercises, perform reps on the right, then repeat on the left. Then move to next set. 5. Breathe out on exertion and maintain form throughout. 6. For flexibility see the link below or choose stretches that work well for you.","0.666666666666667","","2022-03-22","Base Phase: Here your strength workouts are designed to build a foundation that can be used for power development. The goal is to translate strength training into sport-specific activity. Resistance during the Base Phase: Progress the intensity during this phase by gradually adding resistance. Maintain correct form throughout. Sets should feel challenging but not 'all out'. Perform strength and conditioning once or twice each week. Avoid the ‘no pain, no gain’ thinking. Strength will compliment your training making you more powerful, less prone to injury and help you focus on range of movement required for all three disciplines. It should not inhibit your subsequent workouts.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Pool Swim: Endurance/Technique","Swim","Warm Up: 1 x (100 Pull in Z2 + 100 Drill in Z2 + 5 secs rest), 1 x (100 Drill in Z2 + 100 Pull in Z2 + 5 secs rest). Main Set: 2 x (100 Pull in Z2 + 100 Drill in Z2 + 5 sec rests), 1 x (50 Kick in Z2 + 50 Kick in Z4 + 10 secs rest), 2 x (200 Drill in Z2 + 100 Pull in Z2 + 5 sec rests), 1 x (50 Kick in Z2 + 50 Kick in Z4 + 10 secs rest). Warm Down: 1 x (50 Breast in Z2 + 50 FS in Z2), 1 x (50 Back in Z2 + 50 FS in Z2).","0.750555555555556","1800","2022-03-23","","1800","","","","","0.64937361240387","0.768573868488471","","22","","126","157","","","1.03946324135541","72.93","33","1","0","0","0","","","","","","","","","","","","","","","","",""
